Trade number,Tip,Tarih ve saat,Sinyal,Fiyat TRY,Boyut (miktar),Boyut (değer),Net PnL TRY,Getiri %,Doğrusal hareket TRY,Doğrusal hareket %,Tersine hareket TRY,Tersine hareket %,Cumulative PnL TRY,Cumulative PnL %,Duration (bars)
1,Exit long,2026-07-10 18:00,Açık,40.4,16,339.2,307.2,90.57,351.04,103.49,-43.84,-12.92,307.2,3.07,20501
1,Entry long,2024-02-01 17:30,BOS+OB,21.2,16,339.2,307.2,90.57,351.04,103.49,-43.84,-12.92,307.2,3.07,20501
